"fixedAcidity","volatileAcidity","citricAcid","residualSugar","chlorides","freeSulfurDioxide","totalSulfurDioxide","density","pH","sulphates","alcohol","quality(p0)","quality(p1)","quality(p2)","quality(p3)","quality(p4)"
0.256637168141593,-0.493150684931507,-0.02,-0.821917808219178,-0.762938230383973,-0.887323943661972,-0.936395759717314,0.458149779735686,-0.291338582677166,-0.880239520958084,-0.753846153846154,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.52212389380531,-0.465753424657534,-0.64,-0.835616438356164,-0.806343906510851,-0.690140845070423,-0.84452296819788,0.117474302496333,0.228346456692913,-0.520958083832335,-0.661538461538462,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.610619469026549,-0.465753424657534,-0.98,-0.835616438356164,-0.792988313856427,-0.774647887323944,-0.865724381625442,-0.15859030837004,-0.0708661417322833,-0.724550898203593,-0.661538461538462,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.451327433628319,-0.184931506849315,-0.98,-0.835616438356164,-0.826377295492488,-0.154929577464789,-0.738515901060071,-0.465491923641705,0.0551181102362208,-0.712574850299401,0.0461538461538462,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.398230088495575,-0.506849315068493,-0.32,-0.821917808219178,-0.796327212020033,-0.577464788732394,-0.865724381625442,-0.481644640234942,-0.149606299212599,-0.604790419161677,0.230769230769231,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.592920353982301,-0.602739726027397,-0.38,-0.849315068493151,-0.776293823038397,-0.436619718309859,-0.681978798586572,-0.029368575624079,0.149606299212599,-0.736526946107784,-0.661538461538462,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.699115044247788,-0.63013698630137,-0.84,-0.89041095890411,-0.819699499165275,-0.943661971830986,-0.901060070671378,-0.217327459618214,-0.0551181102362207,-0.70059880239521,-0.692307692307692,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.292035398230089,-0.438356164383562,-0.56,-0.849315068493151,-0.706176961602671,-0.830985915492958,-0.851590106007067,-0.0264317180616679,-0.275590551181102,-0.724550898203593,-0.446153846153846,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.20353982300885,-0.767123287671233,-0.34,-0.842465753424658,-0.829716193656094,-0.661971830985916,-0.851590106007067,-0.2525697503671,-0.181102362204725,-0.389221556886228,0.0153846153846151,0,0,0,0.979795897113271,-0.2
-0.097345132743363,-0.76027397260274,-0.2,-0.917808219178082,-0.796327212020033,-0.633802816901408,-0.893992932862191,-0.193832599118941,-0.37007874015748,-0.784431137724551,-0.230769230769231,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.575221238938053,-0.267123287671233,-0.68,-0.835616438356164,-0.792988313856427,-0.802816901408451,-0.865724381625442,-0.120411160058744,-0.00787401574803137,-0.736526946107784,-0.6,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.345132743362832,-0.424657534246575,-0.52,-0.657534246575342,-0.786310517529215,-0.577464788732394,-0.250883392226148,0.105726872246704,-0.165354330708661,-0.664670658682635,-0.692307692307692,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.575221238938053,-0.589041095890411,-0.62,-0.808219178082192,-0.803005008347245,-0.52112676056338,-0.787985865724382,-0.311306901615274,0.0236220472440947,-0.724550898203593,-0.230769230769231,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.398230088495575,-0.143835616438356,0.12,-0.849315068493151,-0.646076794657763,-0.183098591549296,-0.0954063604240283,-0.0117474302496283,-0.21259842519685,-0.604790419161677,-0.692307692307692,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.628318584070796,-0.534246575342466,-0.52,-0.89041095890411,-0.782971619365609,-0.52112676056338,-0.802120141342756,-0.305433186490452,0.0236220472440947,-0.676646706586826,-0.323076923076923,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.646017699115044,-0.452054794520548,-0.84,-0.794520547945205,-0.806343906510851,-0.661971830985916,-0.858657243816254,-0.484581497797354,0.0393700787401574,-0.532934131736527,0.261538461538462,0,0,0,0.979795897113271,-0.2
-0.433628318584071,0.0410958904109588,-1,-0.767123287671233,-0.712854757929883,-0.323943661971831,-0.568904593639576,-0.0117474302496283,-0.275590551181102,-0.580838323353293,-0.569230769230769,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.115044247787611,-0.232876712328767,-0.52,-0.821917808219178,-0.749582637729549,-0.887323943661972,-0.84452296819788,0.281938325991195,-0.37007874015748,-0.676646706586826,-0.446153846153846,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.52212389380531,-0.616438356164384,-0.4,-0.89041095890411,-0.772954924874791,-0.0985915492957746,-0.484098939929329,0.00293685756241113,0.0551181102362208,-0.616766467065868,-0.661538461538462,0,0,0.948683298050514,-0.244948974278318,-0.2
0.00884955752212413,-0.726027397260274,-0.1,-0.246575342465753,-0.796327212020033,-0.887323943661972,-0.950530035335689,0.105726872246704,-0.228346456692914,-0.413173652694611,0.292307692307692,0,0,0,0,1
-0.769911504424779,-0.280821917808219,-0.76,-0.849315068493151,-0.789649415692821,-0.126760563380282,-0.731448763250883,-0.207048458149784,0.307086614173228,-0.544910179640719,-0.446153846153846,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.415929203539823,-0.657534246575342,-0.54,-0.876712328767123,-0.782971619365609,-0.380281690140845,-0.696113074204947,-0.0851688693098424,-0.149606299212599,-0.592814371257485,-0.723076923076923,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.0619469026548672,-0.821917808219178,-0.08,-0.89041095890411,-0.8330550918197,-0.295774647887324,-0.745583038869258,-0.143906020558001,-0.307086614173228,-0.401197604790419,-0.323076923076923,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.734513274336283,-0.184931506849315,-0.8,-0.767123287671233,-0.863105175292154,-0.661971830985916,-0.851590106007067,-0.478707782672548,0.307086614173228,-0.796407185628742,0.0769230769230769,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.628318584070796,-0.287671232876712,-0.54,-0.835616438356164,-0.772954924874791,-0.71830985915493,-0.201413427561837,-0.220264317180609,-0.0236220472440947,-0.55688622754491,-0.230769230769231,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.592920353982301,-0.335616438356164,-0.76,0.342465753424657,-0.796327212020033,0.0985915492957747,-0.45583038869258,0.355359765051393,0.118110236220473,-0.772455089820359,-0.692307692307692,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.504424778761062,-0.438356164383562,-0.76,-0.863013698630137,-0.489148580968281,-0.915492957746479,-0.957597173144876,0.0205580029368619,-0.181102362204725,-0.365269461077844,-0.753846153846154,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
0.36283185840708,-0.479452054794521,-0.02,-0.821917808219178,-0.742904841402337,-0.887323943661972,-0.943462897526502,0.487518355359765,-0.291338582677166,-0.868263473053892,-0.630769230769231,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.20353982300885,-0.0753424657534246,-1,-0.767123287671233,-0.719532554257095,-0.71830985915493,-0.858657243816254,0.370044052863432,-0.0393700787401573,-0.401197604790419,-0.692307692307692,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.327433628318584,-0.821917808219178,-0.22,-0.849315068493151,-0.903171953255426,-0.915492957746479,-0.971731448763251,-0.443465491923646,-0.165354330708661,-0.544910179640719,0.261538461538462,0,0,0,0.979795897113271,-0.2
-0.929203539823009,-0.589041095890411,-0.52,-0.849315068493151,-0.839732888146911,-0.492957746478873,-0.68904593639576,-0.760646108663726,0.543307086614174,-0.508982035928144,0.723076923076923,0,0,0,0,1
-0.557522123893805,-0.534246575342466,-0.6,-0.863013698630137,-0.782971619365609,-0.23943661971831,-0.660777385159011,-0.187958883994119,-0.00787401574803137,-0.62874251497006,-0.384615384615385,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.398230088495575,-0.0273972602739726,-0.46,-0.849315068493151,-0.772954924874791,-0.71830985915493,-0.597173144876325,-0.0528634361233521,-0.133858267716535,-0.820359281437126,-0.569230769230769,0.774596669241483,-0.447213595499958,-0.316227766016838,-0.244948974278318,-0.2
0.539823008849558,-0.575342465753425,0.16,-0.863013698630137,-0.806343906510851,-0.605633802816901,-0.759717314487633,0.516886930983844,-0.496062992125984,-0.808383233532934,-0.815384615384615,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.415929203539823,-0.616438356164384,-0.4,-0.876712328767123,-0.515859766277128,-0.971830985915493,-0.724381625441696,0.0572687224669608,-0.102362204724409,-0.305389221556886,-0.661538461538462,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.292035398230089,-0.712328767123288,-0.2,-0.767123287671233,-0.762938230383973,-0.577464788732394,-0.561837455830389,0.138032305433194,-0.118110236220473,-0.820359281437126,-0.692307692307692,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.451327433628319,-0.136986301369863,-0.46,-0.602739726027397,-0.672787979966611,-0.0704225352112676,-0.413427561837456,-0.0352422907489014,-0.21259842519685,-0.856287425149701,-0.723076923076923,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.628318584070796,-0.534246575342466,-0.52,-0.89041095890411,-0.782971619365609,-0.52112676056338,-0.802120141342756,-0.305433186490452,0.0236220472440947,-0.676646706586826,-0.323076923076923,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.398230088495575,-0.575342465753425,-0.28,-0.808219178082192,-0.789649415692821,-0.746478873239437,-0.703180212014134,0.105726872246704,-0.0551181102362207,-0.844311377245509,-0.692307692307692,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.52212389380531,-0.506849315068493,-0.36,-0.835616438356164,-0.8330550918197,-0.154929577464789,-0.660777385159011,0.0587371512481745,-0.118110236220473,-0.616766467065868,-0.507692307692308,0,0,0,0.979795897113271,-0.2
-0.0442477876106194,-0.684931506849315,-0.1,-0.780821917808219,-0.732888146911519,-0.464788732394366,-0.420494699646643,0.337738619676942,-0.354330708661418,-0.880239520958084,-0.692307692307692,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.309734513274336,-0.698630136986301,-0.2,-0.47945205479452,-0.856427378964942,-0.943661971830986,-0.978798586572438,0.0734214390602139,0.00787401574803126,-0.604790419161677,-0.0153846153846156,0,0,0,0.979795897113271,-0.2
-0.486725663716814,-0.73972602739726,-0.18,-0.794520547945205,-0.823038397328882,-0.0704225352112676,-0.618374558303887,-0.287812041116001,-0.0551181102362207,-0.377245508982036,-0.0769230769230769,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.150442477876106,-0.835616438356164,-0.34,-0.808219178082192,-0.836393989983306,0.436619718309859,-0.526501766784452,0.143906020558001,0.149606299212599,-0.317365269461078,-0.446153846153846,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.451327433628319,-0.328767123287671,-0.64,-0.794520547945205,-0.762938230383973,-0.859154929577465,-0.901060070671378,-0.0851688693098424,-0.133858267716535,-0.676646706586826,-0.446153846153846,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.734513274336283,-0.726027397260274,-0.5,-0.876712328767123,-0.752921535893155,-0.887323943661972,-0.816254416961131,-0.328928046989725,-0.0236220472440947,-0.868263473053892,-0.476923076923077,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.0796460176991149,-0.753424657534247,-0.22,-0.89041095890411,-0.8330550918197,-0.943661971830986,-0.978798586572438,-0.305433186490452,-0.37007874015748,-0.712574850299401,-0.0461538461538462,0,0,0,0.979795897113271,-0.2
-0.168141592920354,-0.616438356164384,-0.02,-0.780821917808219,-0.756260434056761,0.0422535211267605,-0.0388692579505301,0.135095447870783,-0.244094488188976,-0.736526946107784,-0.692307692307692,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.469026548672566,-0.0821917808219177,-0.58,-0.808219178082192,-0.749582637729549,-0.436619718309859,-0.561837455830389,-0.202643171806159,-0.401574803149606,-0.868263473053892,-0.753846153846154,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
0.0619469026548671,-0.671232876712329,0.2,-0.821917808219178,-0.532554257095159,-0.830985915492958,-0.915194346289753,0.252569750367116,-0.52755905511811,-0.125748502994012,-0.692307692307692,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.451327433628319,-0.219178082191781,-0.56,-0.863013698630137,-0.759599332220367,-0.52112676056338,-0.378091872791519,-0.114537444933921,-0.102362204724409,-0.820359281437126,-0.661538461538462,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
0.221238938053097,-0.356164383561644,0.18,-0.767123287671233,-0.749582637729549,-0.661971830985916,-0.696113074204947,0.281938325991195,-0.307086614173228,-0.616766467065868,-0.2,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.168141592920354,-0.602739726027397,-0.22,-0.821917808219178,-0.826377295492488,-0.690140845070423,-0.823321554770318,0.22320117474302,-0.181102362204725,-0.616766467065868,-0.446153846153846,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.646017699115044,-0.479452054794521,-0.98,-0.917808219178082,-0.839732888146911,-0.549295774647887,-0.858657243816254,-0.246696035242294,0.0393700787401574,-0.70059880239521,-0.569230769230769,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.486725663716814,-0.479452054794521,-0.28,-0.287671232876712,-0.803005008347245,-0.549295774647887,-0.321554770318021,0.135095447870783,-0.0393700787401573,-0.437125748502994,-0.353846153846154,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.699115044247788,0.178082191780822,-0.98,-0.849315068493151,-0.849749582637729,-0.605633802816901,-0.809187279151943,-0.293685756240823,0.354330708661418,-0.844311377245509,-0.138461538461539,0,0,0.948683298050514,-0.244948974278318,-0.2
0.539823008849558,-0.767123287671233,0.5,-0.73972602739726,-0.759599332220367,-0.380281690140845,-0.738515901060071,0.252569750367116,-0.52755905511811,-0.580838323353293,-0.0769230769230769,0,0,0,0.979795897113271,-0.2
0.398230088495575,-0.780821917808219,0.0800000000000001,-0.808219178082192,-0.766277128547579,-0.690140845070423,-0.837455830388693,0.414096916299567,-0.41732283464567,0.233532934131737,-0.569230769230769,0,0,0,0.979795897113271,-0.2
-0.36283185840708,-0.164383561643836,-0.58,-0.89041095890411,-0.792988313856427,-0.887323943661972,-0.950530035335689,-0.0117474302496283,-0.275590551181102,-0.772455089820359,-0.661538461538462,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.592920353982301,-0.246575342465753,-0.88,-0.835616438356164,-0.772954924874791,-0.802816901408451,-0.809187279151943,0.23054331864904,0.480314960629922,-0.544910179640719,-0.630769230769231,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.52212389380531,-0.493150684931507,-0.8,-0.767123287671233,-0.813021702838063,-0.915492957746479,-0.943462897526502,-0.185022026431724,-0.118110236220473,-0.832335329341317,-0.353846153846154,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.646017699115044,0.00684931506849318,-0.96,-0.794520547945205,-0.8330550918197,-0.605633802816901,-0.879858657243816,-0.0895741556534509,0.25984251968504,-0.676646706586826,-0.2,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.433628318584071,-0.328767123287671,-0.42,-0.904109589041096,-0.659432387312187,-0.774647887323944,-0.837455830388693,0.0763582966226088,-0.181102362204725,0.473053892215569,-0.784615384615385,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.168141592920354,-0.63013698630137,-0.2,-0.767123287671233,-0.796327212020033,-0.746478873239437,-0.858657243816254,0.22320117474302,-0.0551181102362207,-0.497005988023952,-0.446153846153846,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.256637168141593,-0.328767123287671,-0.62,-0.575342465753425,-0.726210350584307,-0.183098591549296,-0.554770318021201,0.145374449339214,-0.244094488188976,-0.796407185628742,-0.507692307692308,0,0,0.948683298050514,-0.244948974278318,-0.2
0.238938053097345,-0.602739726027397,0.16,-0.73972602739726,-0.719532554257095,-0.323943661971831,-0.328621908127208,0.493392070484587,-0.385826771653544,-0.760479041916168,-0.507692307692308,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.309734513274336,-0.52054794520548,-0.46,-0.863013698630137,-0.846410684474123,-0.52112676056338,-0.773851590106007,-0.249632892804705,-0.338582677165354,-0.377245508982036,-0.169230769230769,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.451327433628319,-0.26027397260274,-0.92,-0.904109589041096,-0.909849749582638,-0.915492957746479,-0.978798586572438,-0.0998531571218819,0.0393700787401574,-0.832335329341317,-0.692307692307692,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.00884955752212402,-0.493150684931507,0.26,-0.726027397260274,-0.799666110183639,-0.746478873239437,-0.858657243816254,-0.0117474302496283,-0.338582677165354,-0.461077844311377,0.261538461538462,0,0,0,0.979795897113271,-0.2
-0.52212389380531,-0.246575342465753,-0.9,-0.63013698630137,-0.682804674457429,-0.859154929577465,-0.901060070671378,0.0469897209985297,0.0393700787401574,-0.640718562874252,-0.476923076923077,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.0442477876106194,-0.493150684931507,-0.6,0.383561643835616,-0.803005008347245,-0.661971830985916,-0.68904593639576,0.678414096916311,-0.338582677165354,-0.568862275449102,-0.753846153846154,0,0,0.948683298050514,-0.244948974278318,-0.2
0.0442477876106195,-0.465753424657534,0.28,-0.794520547945205,-0.682804674457429,-0.859154929577465,-0.936395759717314,0.0616740088105694,-0.448818897637796,-0.604790419161677,0.0461538461538462,0,0,0,0.979795897113271,-0.2
-0.504424778761062,-0.452054794520548,-0.74,-0.794520547945205,-0.779632721202003,-0.0704225352112676,-0.6113074204947,-0.234948604992649,0.0866141732283467,-0.688622754491018,-0.261538461538461,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.469026548672566,-0.671232876712329,-0.38,-0.89041095890411,-0.776293823038397,-0.295774647887324,-0.58303886925795,0.0411160058737237,0.133858267716535,-0.652694610778443,-0.661538461538462,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.415929203539823,-0.178082191780822,-0.66,-0.767123287671233,-0.719532554257095,-0.464788732394366,-0.773851590106007,0.135095447870783,0.0393700787401574,-0.760479041916168,-0.661538461538462,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.256637168141593,-0.52054794520548,-0.02,-0.726027397260274,-0.756260434056761,-0.549295774647887,-0.265017667844523,0.193832599118941,-0.133858267716535,-0.676646706586826,-0.569230769230769,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.451327433628319,-0.315068493150685,-0.92,-0.602739726027397,-0.759599332220367,-0.323943661971831,-0.724381625441696,0.135095447870783,-0.0551181102362207,-0.760479041916168,-0.661538461538462,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.486725663716814,-0.328767123287671,-0.6,-0.89041095890411,-0.786310517529215,-0.0140845070422535,-0.618374558303887,-0.28487518355359,-0.433070866141732,-0.916167664670659,-0.723076923076923,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.716814159292035,-0.0890410958904109,-1,-0.835616438356164,-0.839732888146911,-0.859154929577465,-0.950530035335689,-0.0352422907489014,0.338582677165354,-0.664670658682635,-0.507692307692308,0.774596669241483,-0.447213595499958,-0.316227766016838,-0.244948974278318,-0.2
-0.504424778761062,0.458904109589041,-1,-0.541095890410959,-0.716193656093489,-0.887323943661972,-0.943462897526502,-0.0411160058737075,0.401574803149606,-0.748502994011976,-0.292307692307693,-0.774596669241483,-0.447213595499958,-0.316227766016838,-0.244948974278318,-0.2
-0.274336283185841,-0.219178082191781,-0.38,-0.712328767123288,-0.752921535893155,-0.380281690140845,-0.469964664310954,0.487518355359765,0.165354330708661,-0.508982035928144,-0.0153846153846156,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.539823008849557,-0.671232876712329,-0.08,-0.835616438356164,-0.792988313856427,-0.352112676056338,-0.731448763250883,-0.226138032305432,0.0393700787401574,-0.377245508982036,-0.2,0,0,0,0.979795897113271,-0.2
-0.628318584070796,0.00684931506849318,-0.96,-0.863013698630137,-0.826377295492488,-0.211267605633803,-0.773851590106007,-0.31718061674008,-0.118110236220473,-0.724550898203593,-0.276923076923077,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.68141592920354,-0.657534246575342,-0.5,-0.863013698630137,-0.792988313856427,-0.436619718309859,-0.696113074204947,0.0763582966226088,0.307086614173228,-0.652694610778443,-0.569230769230769,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.486725663716814,-0.10958904109589,-0.6,-0.0136986301369864,-0.712854757929883,-0.183098591549296,-0.392226148409894,0.299559471365646,-0.275590551181102,-0.70059880239521,-0.753846153846154,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.0619469026548672,-0.438356164383562,0.14,-0.794520547945205,-0.729549248747913,-0.183098591549296,-0.674911660777385,0.0323054331864903,-0.291338582677166,-0.48502994011976,-0.0153846153846156,0,0,0,0.979795897113271,-0.2
-0.415929203539823,-0.684931506849315,-0.58,-0.863013698630137,-0.796327212020033,0.267605633802817,-0.321554770318021,-0.0704845814978028,-0.165354330708661,-0.70059880239521,-0.661538461538462,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
0.150442477876106,-0.561643835616438,-0.16,-0.821917808219178,-0.826377295492488,-0.633802816901408,-0.908127208480565,0.102790014684293,-0.196850393700787,-0.712574850299401,-0.384615384615385,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.486725663716814,-0.301369863013699,-0.46,-0.849315068493151,-0.762938230383973,-0.549295774647887,-0.399293286219081,-0.105726872246688,-0.181102362204725,-0.70059880239521,-0.569230769230769,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.575221238938053,-0.589041095890411,-0.3,-0.904109589041096,-0.746243739565943,-0.577464788732394,-0.76678445229682,-0.114537444933921,-0.0551181102362207,-0.736526946107784,-0.753846153846154,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.309734513274336,-0.726027397260274,-0.16,-0.808219178082192,-0.789649415692821,-0.690140845070423,-0.908127208480565,-0.372980910425843,-0.37007874015748,-0.544910179640719,0.0461538461538462,0,0,0,0.979795897113271,-0.2
-0.0442477876106194,-0.602739726027397,-0.1,-0.273972602739726,-0.803005008347245,-0.859154929577465,-0.943462897526502,0.0205580029368619,-0.259842519685039,-0.808383233532934,0.0461538461538462,0,0,0,0.979795897113271,-0.2
-0.539823008849557,-0.383561643835617,-0.9,-0.808219178082192,-0.769616026711185,-0.577464788732394,-0.787985865724382,-0.182085168869313,0.00787401574803126,-0.676646706586826,-0.415384615384615,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.504424778761062,-0.294520547945205,-0.8,-0.794520547945205,-0.772954924874791,-0.577464788732394,-0.809187279151943,0.0704845814978028,0.322834645669292,-0.568862275449102,-0.261538461538461,0,0,0,0.979795897113271,-0.2
-0.539823008849557,-0.684931506849315,-0.48,-0.876712328767123,-0.762938230383973,-0.0985915492957746,-0.512367491166078,-0.0117474302496283,0.0393700787401574,-0.70059880239521,-0.661538461538462,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.469026548672566,-0.589041095890411,-0.84,-0.753424657534246,-0.759599332220367,-0.605633802816901,-0.703180212014134,-0.0117474302496283,-0.259842519685039,-0.688622754491018,-0.507692307692308,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.256637168141593,-0.712328767123288,-0.18,-0.315068493150685,-0.796327212020033,-0.830985915492958,-0.950530035335689,-0.0440528634361186,-0.118110236220473,-0.652694610778443,0.138461538461538,0,0,0,0.979795897113271,-0.2
-0.238938053097345,-0.356164383561644,0,-0.849315068493151,0.0851419031719534,-0.267605633802817,-0.469964664310954,-0.0704845814978028,-0.52755905511811,0.532934131736527,-0.661538461538462,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.345132743362832,-0.184931506849315,-0.7,-0.876712328767123,-0.742904841402337,-0.746478873239437,-0.674911660777385,-0.0117474302496283,-0.228346456692914,-0.473053892215569,-0.661538461538462,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.575221238938053,-0.671232876712329,-0.58,-0.794520547945205,-0.752921535893155,-0.352112676056338,-0.554770318021201,-0.193832599118941,0.0393700787401574,-0.760479041916168,-0.476923076923077,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.699115044247788,-0.671232876712329,-0.62,-0.684931506849315,-0.789649415692821,-0.605633802816901,-0.76678445229682,-0.187958883994119,0.291338582677166,-0.772455089820359,0.323076923076923,0,0,0.948683298050514,-0.244948974278318,-0.2
0.0442477876106195,-0.835616438356164,-0.16,-0.876712328767123,-0.782971619365609,-0.859154929577465,-0.886925795053004,0.105726872246704,-0.259842519685039,-0.137724550898204,-0.261538461538461,0,0,0,0.979795897113271,-0.2
0.0619469026548671,-0.561643835616438,0.36,-0.561643835616438,-0.659432387312187,-0.859154929577465,-0.872791519434629,0.0176211453744508,-0.496062992125984,-0.604790419161677,0.538461538461539,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.486725663716814,-0.602739726027397,-0.7,-0.616438356164384,-0.692821368948247,-0.211267605633803,-0.378091872791519,0.143906020558001,-0.37007874015748,-0.70059880239521,-0.784615384615385,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.238938053097345,-0.835616438356164,-0.22,-0.904109589041096,-0.792988313856427,-0.943661971830986,-0.971731448763251,0.0146842878120395,-0.401574803149606,-0.688622754491018,-0.661538461538462,0,0,0.948683298050514,-0.244948974278318,-0.2
0.150442477876106,-0.589041095890411,-0.0600000000000001,-0.76027397260274,-0.756260434056761,-0.774647887323944,-0.802120141342756,0.0704845814978028,-0.21259842519685,-0.473053892215569,0.138461538461538,0,0,0,0.979795897113271,-0.2
-0.68141592920354,-0.397260273972603,-0.7,-0.876712328767123,-0.779632721202003,-0.549295774647887,-0.58303886925795,-0.578560939794413,-0.0708661417322833,-0.676646706586826,-0.353846153846154,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.575221238938053,-0.383561643835617,-0.96,-0.849315068493151,-0.799666110183639,-0.549295774647887,-0.858657243816254,-0.16593245227606,-0.0236220472440947,-0.664670658682635,-0.446153846153846,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
0.415929203539823,-0.602739726027397,0.0800000000000001,-0.73972602739726,-0.696160267111853,-0.492957746478873,-0.752650176678445,0.368575624082235,-0.259842519685039,-0.48502994011976,-0.107692307692308,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.097345132743363,-0.438356164383562,0.2,-0.849315068493151,-0.909849749582638,-0.887323943661972,-0.908127208480565,-0.15124816446402,-0.118110236220473,-0.365269461077844,0.230769230769231,0,0,0.948683298050514,-0.244948974278318,-0.2
-0.610619469026549,-0.479452054794521,-0.78,-0.917808219178082,-0.789649415692821,-0.577464788732394,-0.696113074204947,-0.209985315712195,-0.0236220472440947,-0.449101796407186,-0.661538461538462,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
-0.52212389380531,0.178082191780822,-0.9,-0.835616438356164,-0.836393989983306,-0.464788732394366,-0.696113074204947,0.0249632892804705,-0.102362204724409,-0.736526946107784,-0.6,-0.774596669241483,-0.447213595499958,-0.316227766016838,-0.244948974278318,-0.2
-0.380530973451327,-0.26027397260274,0.4,-0.821917808219178,-0.712854757929883,-0.323943661971831,-0.130742049469965,0.0469897209985297,-0.464566929133858,-0.760479041916168,-0.815384615384615,0,0.894427190999916,-0.316227766016838,-0.244948974278318,-0.2
